Timestamp,SF_Product_Name,BU,Revenue,Quantity,Open_Opportunities,New_Quotes,Revenue_new_orders,Quantity_new_orders
11/1/2022,Work Station Power Mount (PMXX),D100,14000,56,7,1,14000,7
11/1/2022,Zone Mobile Cart - 2 200 0072,D100,186162,400,21,1,607,1
11/1/2022,Zone Wall Mount - 2 200 0082,D100,11586,19,2,0,0,0
12/1/2022,002-10064-00,D100,0,103,4,0,0,0
12/1/2022,002-1895-00,D300,83246,43,7,0,0,0
12/1/2022,1-100-1603,D100,0,7,1,0,0,0
12/1/2022,120/130 Lights - All Models,D300,191399,68,21,3,20558,8
12/1/2022,203,D100,104525,103,6,1,2128,2
12/1/2022,204,D100,4097981,3652,204,16,467263,443
12/1/2022,224,D100,10073065,2583,174,17,1197465,301
12/1/2022,225,D100,14326918,2845,153,12,1137039,216
12/1/2022,225,D200,15792,3,1,0,0,0
12/1/2022,230,D100,1718807,210,64,11,504861,61
12/1/2022,244,D100,865906,102,19,2,17410,2
12/1/2022,250 - Medical,D100,1185,4,1,1,1185,4
12/1/2022,250 Exam Light,D300,1488,5,1,0,0,0
12/1/2022,253 - Medical,D100,1706511,1920,102,6,77651,81
12/1/2022,255 - Medical,D100,983906,419,60,7,93628,38
12/1/2022,255 LED Procedure Light,D300,428789,136,39,6,61571,19
12/1/2022,270,D100,7255,70,6,0,0,0
12/1/2022,272,D100,1027351,7386,303,15,72027,504
12/1/2022,273,D100,235161,1273,68,6,10692,56
12/1/2022,274,D100,36504,166,10,0,0,0
12/1/2022,275,D100,7271,24,4,0,0,0
12/1/2022,276,D100,757230,1884,34,0,0,0
12/1/2022,277,D100,344759,660,11,1,13955,26
12/1/2022,278,D100,7786,9,1,0,0,0
12/1/2022,279,D100,38556,60,2,0,0,0
12/1/2022,280,D100,1482090,5547,194,9,130835,451
12/1/2022,281,D100,35851,60,13,0,0,0
12/1/2022,282,D100,236090,683,40,2,9033,24
12/1/2022,4-000-0028,D100,7382,3,1,0,0,0
12/1/2022,425,D100,325222,660,16,0,0,0
12/1/2022,427,D100,6982,10,1,1,6982,10
12/1/2022,5860,D300,529948,228,67,15,84114,33
12/1/2022,6211,D100,12476,12,1,0,0,0
12/1/2022,6212,D100,4236665,3714,89,1,4765,4
12/1/2022,6213,D100,697957,439,18,3,95559,78
12/1/2022,6214,D100,620414,780,67,1,87080,107
12/1/2022,6215,D100,2259337,2766,128,4,59873,71
12/1/2022,6215,D200,1687,2,1,1,1687,2
12/1/2022,6216,D100,271226,311,3,0,0,0
12/1/2022,6217,D100,90235,95,2,1,20335,20
12/1/2022,6218,D100,129028,165,6,1,3260,4
12/1/2022,6219,D100,901504,359,5,0,0,0
12/1/2022,626 Non Scale Wired,D100,21410651,3611,178,17,1505951,242
12/1/2022,626 Scale Wired,D100,12798340,1784,54,2,234294,34
12/1/2022,626 Scale Wireless,D100,28393102,3796,216,11,957688,122
12/1/2022,6281,D100,37659,40,1,1,37659,40
12/1/2022,6282,D100,1348632,1496,33,3,47959,51
12/1/2022,6282,D200,1788,2,1,0,0,0
12/1/2022,6282,D300,940,1,1,0,0,0
12/1/2022,6283,D100,51694,43,2,0,0,0
12/1/2022,630,D100,9191430,913,160,10,542188,52
12/1/2022,640,D100,134933,53,9,4,30879,12
12/1/2022,641,D100,2189258,207,43,6,332779,31
12/1/2022,641- Standard,D200,717032,74,26,2,29515,3
12/1/2022,641- With Rotation,D200,234419,23,9,2,78708,8
12/1/2022,647,D100,540070,81,21,0,0,0
12/1/2022,647,D200,6711,1,1,0,0,0
12/1/2022,8000-008,D300,83625,12,6,1,27861,4
12/1/2022,8000-008S,D300,218808,29,20,1,15364,2
12/1/2022,8012,D300,540463,612,132,12,38284,38
12/1/2022,8014,D300,10587,5,2,0,0,0
12/1/2022,8015,D300,5332,2,1,0,0,0
12/1/2022,8019,D300,676033,133,45,4,98002,19
12/1/2022,95,D100,20520,39,4,0,0,0
12/1/2022,Air Lift Stool,D300,8174,37,8,1,1176,4
12/1/2022,Air/Vac - Comp P21,D200,24349,7,3,0,0,0
12/1/2022,Air/Vac - Comp P22,D200,14111,4,4,0,0,0
12/1/2022,Air/Vac - Comp P32,D200,240714,51,45,7,34916,7
12/1/2022,Air/Vac - Comp P52,D200,502749,90,77,2,17196,3
12/1/2022,Air/Vac - Comp P72,D200,1054904,140,104,15,142587,18
12/1/2022,Air/Vac - GV G10,D200,361455,24,24,0,0,0
12/1/2022,Air/Vac - GV G14,D200,236629,14,13,3,51737,3
12/1/2022,Air/Vac - GV G3,D200,238254,32,27,3,23105,3
12/1/2022,Air/Vac - GV G5,D200,683125,77,56,7,72762,8
12/1/2022,Air/Vac - GV G6,D200,161428,12,10,2,27650,2
12/1/2022,Air/Vac - GV G7,D200,685094,66,45,6,84970,8
12/1/2022,Air/Vac - PV P10,D200,88031,7,3,0,0,0
12/1/2022,Air/Vac - PV P3,D200,93146,15,11,0,0,0
12/1/2022,Air/Vac - PV P5,D200,48961,6,6,0,0,0
12/1/2022,Air/Vac - PV P6,D200,131568,12,4,0,0,0
12/1/2022,Air/Vac - PV P7,D200,162815,17,15,0,0,0
12/1/2022,Air/Vac - WR CV10R,D200,15711,4,4,0,0,0
12/1/2022,Air/Vac - WR CV3R,D200,3884,2,2,1,1942,1
12/1/2022,Air/Vac - WR CV5,D200,1671,1,1,0,0,0
12/1/2022,Air/Vac - WR CV5R,D200,4294,2,2,0,0,0
12/1/2022,Air/Vac - WR CV6R,D200,24314,9,9,0,0,0
12/1/2022,Asepsis 21 Doctor’s Cart- 153740-002,D200,41335,17,3,0,0,0
12/1/2022,Asepsis 21 Duo Cart- 153740-003,D200,28443,8,2,0,0,0
12/1/2022,Asepsis 21 International Instrument Delivery Systems,D200,70431,15,3,0,0,0
12/1/2022,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,69031,35,3,0,0,0
12/1/2022,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,2543096,609,88,6,128952,29
12/1/2022,"Bien-Air 1:1 NOVA MicroSeries Contra Angle, Blue Low Speed",D200,108426,102,9,3,26575,25
12/1/2022,"Bien-Air 1:5 NOVA MicroSeries Contra Angle, Red High Speed",D200,90355,85,8,1,5315,5
12/1/2022,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle,D200,31168,16,2,1,1948,1
12/1/2022,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle with Straight,D200,50468,22,3,0,0,0
12/1/2022,Bien-Air Lubricare 2 Handpiece Maintenance System,D200,41136,16,12,2,5142,2
12/1/2022,Bien-Air Lubrifluid Handpiece Lubricant (Box of 6 Cans),D200,1725,5,4,1,345,1
12/1/2022,Bien-Air MX2 Plus LED Micromotor,D200,976,1,1,0,0,0
12/1/2022,"Bien-Air MX2+ LED, Dual Motor System, Elevance WHIP Factory Install",D200,71764,22,4,0,0,0
12/1/2022,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Factory Install",D200,22834,7,1,0,0,0
12/1/2022,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Factory Install",D200,192458,59,10,1,13048,4
12/1/2022,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Field Install",D200,32620,10,2,0,0,0
12/1/2022,"Bien-Air MX2+ LED, Single Motor System, Elevance WHIP Factory Install",D200,23056,11,3,0,0,0
12/1/2022,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Factory Install",D200,75456,36,7,3,37728,18
12/1/2022,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Field Install",D200,60784,29,2,0,0,0
12/1/2022,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Factory Install",D200,108992,52,6,2,41920,20
12/1/2022,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Field Install",D200,25152,12,3,0,0,0
12/1/2022,Bien-Air Spraynet Disinfectant Cleaner (Box of 6 Cans),D200,690,2,2,1,345,1
12/1/2022,Cabinetry - Animal Health,D300,20729037,83805,265,41,1709800,41
12/1/2022,Casework - Medical,D100,59759620,805,640,34,2224000,38
12/1/2022,Client Side Chair,D300,78175,183,11,1,2487,5
12/1/2022,CMDT-45,D300,27732,3,2,0,0,0
12/1/2022,CMDT-60,D300,144832,16,12,0,0,0
12/1/2022,CMDT-WS-60,D300,78948,6,4,1,28394,2
12/1/2022,CMWO,D300,61769,10,3,0,0,0
12/1/2022,CMWS,D300,231431,31,19,0,0,0
12/1/2022,Containment Installation,D300,1470956,49,49,5,53084,5
12/1/2022,C-STAT5,D300,87528,39,22,0,0,0
12/1/2022,Data Logger,D200,6838,12,5,1,3419,6
12/1/2022,DC Generator - All Models,D300,53742,7,6,0,0,0
12/1/2022,Dental Casework - Artizan Expressions Operatory,D200,19410663,30448,339,40,1882900,73
12/1/2022,Dental Casework - Synthesis Operatory,D200,16214523,360,326,38,2094433,68
12/1/2022,Dental Lighting - 255,D200,176801,69,18,1,35916,14
12/1/2022,Dental Operators Stool,D300,2638,5,2,0,0,0
12/1/2022,Dental Stools - Assistant's,D200,683753,1540,254,21,46200,111
12/1/2022,Dental Stools - Dentist's,D200,684358,1781,266,23,47146,129
12/1/2022,DR Sensor - All Models,D300,10663,1,1,0,0,0
12/1/2022,Elevance Chair Only- 153810-001,D200,1605818,232,48,4,105416,15
12/1/2022,Elevance Console Chair- 153810-002,D200,122470,18,5,0,0,0
12/1/2022,Elevance Continental- 153800-020/021,D200,297108,47,6,0,0,0
12/1/2022,Elevance LR Chair- 153810-003,D200,6837457,986,159,12,576271,82
12/1/2022,Flat Top Surgery Table - All Models,D300,19981,8,6,1,3294,1
12/1/2022,Flooring,D300,58815,1,1,0,0,0
12/1/2022,Halogen- Ceiling Mounted Light- CEML,D200,14712,6,1,0,0,0
12/1/2022,Halogen- Console Mount for Procenter Unit- 153818-004 /153818-005,D200,147393,83,2,0,0,0
12/1/2022,HEINE BP G5 - M-000-09-230-166,D100,840,20,1,0,0,0
12/1/2022,HEINE BP XXL - M-000-09-323-166,D100,3516,20,2,0,0,0
12/1/2022,HEINE Desktop - A-832-23-420-166,D100,52704,55,7,1,6981,7
12/1/2022,HEINE Desktop - A-832-24-420-166,D100,10220,10,1,0,0,0
12/1/2022,HEINE Desktop - A-853-23-420-166,D100,89778,88,6,0,0,0
12/1/2022,HEINE Desktop - A-853-24-420-166,D100,600765,579,28,1,26426,24
12/1/2022,HEINE Desktop - A-879-23-420-166,D100,111409,129,4,1,87366,100
12/1/2022,HEINE System - A‐095-12-930‐166,D100,1281983,1141,40,2,28936,25
12/1/2022,HEINE System - A‐095-12‐931‐166,D100,385932,426,14,1,11674,12
12/1/2022,HEINE System - A‐095-12-932‐166,D100,89248,108,3,0,0,0
12/1/2022,HEINE System - A‐095-12-933‐166,D100,12222,18,1,0,0,0
12/1/2022,HEINE Wall - A-095-12-204-166,D100,215443,276,15,2,26480,30
12/1/2022,HEINE Wall - A-095-12-205-166,D100,86068,108,4,0,0,0
12/1/2022,HEINE Wall - A-095-12-208-166,D100,844264,969,44,0,0,0
12/1/2022,HEINE Wall - A-095-12-209-166,D100,387036,441,11,0,0,0
12/1/2022,HEINE Wall - A-095-12-210,D100,99631,146,6,0,0,0
12/1/2022,Imaging - EOIS 2D  w/Ceph,D200,117439,5,5,1,0,1
12/1/2022,Imaging - EOIS 2D Pan,D200,547424,26,26,7,132440,7
12/1/2022,Imaging - Preva,D200,3283831,934,165,14,392639,108
12/1/2022,Imaging - Preva Plus,D200,137708,15,3,0,0,0
12/1/2022,Imaging - Sensor,D200,66397,11,5,2,19292,4
12/1/2022,Instrument Processing - M11,D100,841352,166,70,2,15951,3
12/1/2022,Instrument Processing - M11,D200,2575772,686,215,27,404421,82
12/1/2022,Instrument Processing - M3,D200,7053,2,2,0,0,0
12/1/2022,Instrument Processing - M9,D100,190483,44,16,5,22363,5
12/1/2022,Instrument Processing - M9,D200,314477,88,9,3,48627,12
12/1/2022,IQecg - 4 000 0062,D100,6434481,1622,137,4,515767,129
12/1/2022,IQvitals - 4 000 0500,D100,103583,61,6,0,0,0
12/1/2022,IQvitals - 4 000 0510,D100,7996481,2896,131,2,182198,65
12/1/2022,IQvitals - 4 000 0620,D100,5946,2,1,0,0,0
12/1/2022,IQvitals - 4 000 0622,D100,24465,13,2,0,0,0
12/1/2022,IQvitals - 4 000 0624,D100,294306,86,9,0,0,0
12/1/2022,IQvitals - 4 000 0722,D100,1784917,452,18,2,20246,5
12/1/2022,IQvitals - 4 000 0724,D100,3543912,873,83,6,78250,19
12/1/2022,IQVitals All Mount (3-009-0063),D100,33936,434,11,0,0,0
12/1/2022,IQVitals Mobile Cart - 3 004 2000,D100,5397,14,2,0,0,0
12/1/2022,LED- Cabinet Mounted Light- CBML-L,D200,175267,74,10,3,31055,13
12/1/2022,LED- Ceiling Mounted Light- CEML-L,D200,921985,386,59,7,103287,43
12/1/2022,LED- Elevance LR Light- 153901-002 / 007,D200,276258,131,30,4,40153,19
12/1/2022,LED- Elevance- Procenter Console Light- 153901-004 / 005,D200,14396,7,2,0,0,0
12/1/2022,LED- Elevance- Procenter LR Light- 153901-003 / 008,D200,614100,287,13,1,6419,3
12/1/2022,LED- Track Mounted Light TRML-L,D200,1209375,417,62,7,166582,57
12/1/2022,LED- Ultra Console Light,D200,36155,17,3,0,0,0
12/1/2022,LED- Ultra LR Light- 153915-002 / 004,D200,1019872,554,84,8,64780,35
12/1/2022,LED- Wall Mounted Light- WAML-L,D200,451502,197,27,0,0,0
12/1/2022,Lift Tables - All Models,D300,279913,72,41,3,21667,6
12/1/2022,LoFlo,D300,3595,2,2,0,0,0
12/1/2022,M11-043,D300,162207,36,32,3,18335,4
12/1/2022,M2,D100,148951,156,11,2,15022,15
12/1/2022,M4,D100,1004432,957,30,3,26706,24
12/1/2022,M5,D100,973603,808,13,2,68545,56
12/1/2022,M9-043,D300,7870,2,1,1,7870,2
12/1/2022,Manual Stool,D300,2803,18,3,0,0,0
12/1/2022,MDS Services,D100,6488937,180,174,23,574064,27
12/1/2022,MDS Services,D300,1272815,33,33,12,386812,12
12/1/2022,Midmark Complete - All Models,D300,705976,43,34,2,70988,4
12/1/2022,Midmark Digital Spirometer - USB version,D100,17521,8,3,0,0,0
12/1/2022,Mobile True Definition Scanner,D200,12595,1,1,0,0,0
12/1/2022,MVP-1-Comfort-LED,D200,99552,12,2,0,0,0
12/1/2022,MVP-1-Trim-LED,D200,24888,3,1,0,0,0
12/1/2022,MVP-2-Trim-LED,D200,24888,3,1,0,0,0
12/1/2022,P1,D100,269110,170,9,2,82316,52
12/1/2022,P2,D100,20902,14,4,0,0,0
12/1/2022,P3,D100,54191,47,2,1,33437,29
12/1/2022,Patient Support Rails (9A600001),D100,15658,20,1,0,0,0
12/1/2022,Patient Support Rails + (9A600002),D100,309752,1169,46,4,40000,58
12/1/2022,Pivoting Work Surface and Asst Unit- 153659-004,D200,1052371,582,78,13,175247,96
12/1/2022,Pivoting Work Surface Only- 153659-003,D200,6861,8,2,0,0,0
12/1/2022,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,1263064,320,61,4,16201,4
12/1/2022,PM-3,D200,10226,2,2,1,5113,1
12/1/2022,PM-4,D200,6858,1,1,0,0,0
12/1/2022,"Procenter Assistant's Unit, Console and Cuspidors",D200,388299,426,48,3,5790,6
12/1/2022,Procenter LR or Console- 153600-001/002/003/020/021,D200,7260305,1356,210,20,884232,164
12/1/2022,Procenter Wall/ Side Cabinet Units- 153678,D200,209289,44,8,2,56163,12
12/1/2022,prod_18605,D200,30792,8,2,0,0,0
12/1/2022,prod_18606,D200,612849,136,12,2,201913,36
12/1/2022,Quick Clean - QC1-001,D200,1552,2,2,1,776,1
12/1/2022,Quick Clean - QC1-001,D300,6092,7,7,1,948,1
12/1/2022,Quick Clean - QC3-001,D100,22963,14,8,3,4921,3
12/1/2022,Quick Clean - QC3-001,D200,132393,97,82,5,6766,5
12/1/2022,Quick Clean - QC3-001,D300,12636,8,8,1,1623,1
12/1/2022,Quick Clean - QC3R-001,D100,2594,9,6,0,0,0
12/1/2022,Quick Clean - QC3R-001,D200,40466,26,17,5,7880,5
12/1/2022,Quick Clean - QC3R-001,D300,5029,2,2,1,2514,1
12/1/2022,Quick Clean - QC6-001,D100,5575,2,2,0,0,0
12/1/2022,Quick Clean - QC6-001,D200,80580,39,37,1,2058,1
12/1/2022,Quick Clean - QC6-001,D300,2040,1,1,0,0,0
12/1/2022,Quick Clean - QC6R-001,D100,2332,1,1,0,0,0
12/1/2022,Quick Clean - QC6R-001,D200,49092,19,12,2,4462,2
12/1/2022,Quick Clean - QC6R-001,D300,14082,6,4,0,0,0
12/1/2022,Quiet Cottages - All Models,D300,1830173,294,46,6,169969,25
12/1/2022,Raintree - All Models,D300,1619207,231,54,5,192513,23
12/1/2022,Sani-Kennels - All Models,D300,13377390,9904,245,38,814532,646
12/1/2022,Scavenger,D300,15259,13,11,0,0,0
12/1/2022,Sodasorb,D300,374,4,1,0,0,0
12/1/2022,Software,D100,185386,362,7,0,0,0
12/1/2022,Software - IQ Path Citrix,D100,189213,420,6,0,0,0
12/1/2022,Stainless Steel Cages - All Models,D300,1610883,3642,185,27,205845,476
12/1/2022,Stainless Steel Kennels - All Models,D300,1546205,970,134,19,131415,67
12/1/2022,Stainless Steel Tubs - All Models,D300,113917,45,33,3,8205,3
12/1/2022,Ultra-Base - All Models,D300,366848,256,25,5,61010,39
12/1/2022,UltraComfort Chair Only- 153592-001,D200,228486,53,7,0,0,0
12/1/2022,UltraComfort Console Chair- 153592-002,D200,20187,5,1,0,0,0
12/1/2022,UltraComfort LR Chair- 153592-003,D200,757143,191,20,5,106951,28
12/1/2022,UltraTrim Chair Only- 153758-001,D200,455016,111,29,2,16189,4
12/1/2022,UltraTrim Console Chair- 153758-002,D200,495795,108,9,0,0,0
12/1/2022,UltraTrim LR Chair- 153758-003,D200,5151005,960,144,13,565207,101
12/1/2022,Units - Assistant - Elevance,D200,287112,38,12,1,7556,1
12/1/2022,V8101 EOIS 3D Small,D200,134766,6,6,0,0,0
12/1/2022,V8201 EOIS 3D Medium,D200,1397018,48,37,3,158745,3
12/1/2022,V8211 EOIS 3D Medium w/Ceph,D200,122496,2,2,0,0,0
12/1/2022,Vaporizer,D300,94208,90,22,1,6401,6
12/1/2022,Ventilator,D300,24372,6,2,0,0,0
12/1/2022,VF-5,D300,3994,10,1,0,0,0
12/1/2022,VME2,D300,1523,1,1,0,0,0
12/1/2022,VMS,D300,68302,30,13,1,11466,5
12/1/2022,VMS Plus,D300,201597,84,21,1,7237,3
12/1/2022,V-Top Surgery Table - All Models,D300,339496,112,54,6,55510,17
12/1/2022,Work Station Power Mount (PMXX),D100,18000,58,7,0,0,0
12/1/2022,Zone Mobile Cart - 2 200 0072,D100,185555,399,20,2,1215,2
12/1/2022,Zone Wall Mount - 2 200 0082,D100,11586,19,2,0,0,0
1/1/2023,002-10064-00,D100,0,103,4,0,0,0
1/1/2023,002-1895-00,D300,77723,40,6,0,0,0
1/1/2023,1-100-1603,D100,0,7,1,0,0,0
1/1/2023,120/130 Lights - All Models,D300,195466,70,20,4,33647,13
1/1/2023,203,D100,104525,103,6,0,0,0
1/1/2023,204,D100,4131591,3681,206,15,312212,296
1/1/2023,224,D100,9849193,2525,173,8,238697,60
1/1/2023,225,D100,14939245,2961,164,18,1194944,227
1/1/2023,225,D200,15792,3,1,0,0,0
1/1/2023,230,D100,1842953,225,67,6,140699,17
1/1/2023,244,D100,787563,93,18,1,17410,2
1/1/2023,250 - Medical,D100,1185,4,1,0,0,0
1/1/2023,250 Exam Light,D300,1786,6,2,1,298,1
1/1/2023,253 - Medical,D100,1774576,1991,102,6,104494,109
1/1/2023,255 - Medical,D100,1022648,434,62,6,68989,28
1/1/2023,255 LED Procedure Light,D300,352054,111,38,6,46036,14
1/1/2023,270,D100,6737,65,5,0,0,0
1/1/2023,271,D100,4992,32,1,1,4992,32
1/1/2023,272,D100,1046596,7519,310,17,51733,362
1/1/2023,273,D100,236880,1282,66,2,12410,65
1/1/2023,274,D100,37016,166,11,2,4713,20
1/1/2023,275,D100,7271,24,4,0,0,0
1/1/2023,276,D100,530945,1341,33,1,2084,5
1/1/2023,277,D100,206283,401,10,1,2684,5
1/1/2023,278,D100,7786,9,1,0,0,0
1/1/2023,279,D100,38556,60,2,0,0,0
1/1/2023,280,D100,1592618,5928,209,17,174930,603
1/1/2023,281,D100,26790,45,13,1,604,1
1/1/2023,282,D100,248510,716,44,4,21453,57
1/1/2023,4-000-0028,D100,7382,3,1,0,0,0
1/1/2023,425,D100,315079,640,15,0,0,0
1/1/2023,427,D100,6982,10,1,0,0,0
1/1/2023,5860,D300,535836,228,66,9,48102,19
1/1/2023,6212,D100,4659569,4065,80,2,539650,453
1/1/2023,6213,D100,692036,435,18,1,14701,12
1/1/2023,6214,D100,535471,676,66,2,4883,6
1/1/2023,6215,D100,1991228,2434,132,10,51440,61
1/1/2023,6215,D200,4216,5,1,0,0,0
1/1/2023,6216,D100,271226,311,3,0,0,0
1/1/2023,6217,D100,90235,95,2,0,0,0
1/1/2023,6218,D100,125769,161,5,1,31782,39
1/1/2023,6219,D100,246891,226,8,4,73037,65
1/1/2023,626 Non Scale Wired,D100,21716400,3660,177,10,709415,114
1/1/2023,626 Scale Wired,D100,12412158,1728,49,3,303204,44
1/1/2023,626 Scale Wireless,D100,27296638,3651,212,4,196248,25
1/1/2023,6281,D100,37659,40,1,0,0,0
1/1/2023,6282,D100,1329824,1476,32,1,21629,23
1/1/2023,6282,D200,1788,2,1,0,0,0
1/1/2023,6282,D300,7786,7,2,1,6846,6
1/1/2023,6283,D100,80547,67,3,1,28853,24
1/1/2023,630,D100,9473367,939,163,9,646455,62
1/1/2023,640,D100,129787,51,9,1,2573,1
1/1/2023,641,D100,2135584,202,41,5,161022,15
1/1/2023,641- Standard,D200,662200,68,25,3,68869,7
1/1/2023,641- With Rotation,D200,263934,26,9,1,29515,3
1/1/2023,647,D100,546769,82,23,4,100672,15
1/1/2023,647,D200,6711,1,1,0,0,0
1/1/2023,8000-008,D300,76617,11,5,0,0,0
1/1/2023,8000-008S,D300,203444,27,19,0,0,0
1/1/2023,8012,D300,504101,567,122,14,43144,43
1/1/2023,8014,D300,2117,1,1,0,0,0
1/1/2023,8015,D300,5332,2,1,0,0,0
1/1/2023,8019,D300,744718,146,40,4,37023,7
1/1/2023,95,D100,38408,72,4,1,19514,36
1/1/2023,Air Lift Stool,D300,19939,77,9,1,588,2
1/1/2023,Air/Vac - Comp P21,D200,24349,7,3,0,0,0
1/1/2023,Air/Vac - Comp P22,D200,14111,4,4,0,0,0
1/1/2023,Air/Vac - Comp P32,D200,246376,52,46,5,24940,5
1/1/2023,Air/Vac - Comp P52,D200,548605,98,77,8,85981,15
1/1/2023,Air/Vac - Comp P72,D200,1056287,139,95,6,126744,16
1/1/2023,Air/Vac - GV G10,D200,300908,20,20,0,0,0
1/1/2023,Air/Vac - GV G14,D200,253875,15,14,1,17246,1
1/1/2023,Air/Vac - GV G3,D200,246729,33,28,3,23105,3
1/1/2023,Air/Vac - GV G5,D200,650111,73,55,6,54572,6
1/1/2023,Air/Vac - GV G6,D200,287198,21,12,3,138252,10
1/1/2023,Air/Vac - GV G7,D200,687317,66,43,1,21242,2
1/1/2023,Air/Vac - PV P10,D200,73612,6,1,0,0,0
1/1/2023,Air/Vac - PV P3,D200,93146,15,11,0,0,0
1/1/2023,Air/Vac - PV P5,D200,48961,6,6,1,8346,1
1/1/2023,Air/Vac - PV P6,D200,131568,12,3,1,11452,1
1/1/2023,Air/Vac - PV P7,D200,253761,26,15,2,111156,11
1/1/2023,Air/Vac - WR CV10R,D200,11636,3,3,0,0,0
1/1/2023,Air/Vac - WR CV3R,D200,3884,2,2,0,0,0
1/1/2023,Air/Vac - WR CV5,D200,1671,1,1,0,0,0
1/1/2023,Air/Vac - WR CV5R,D200,4294,2,2,0,0,0
1/1/2023,Air/Vac - WR CV6R,D200,20787,8,7,0,0,0
1/1/2023,Asepsis 21 Doctor’s Cart- 153740-002,D200,34303,14,2,0,0,0
1/1/2023,Asepsis 21 Duo Cart- 153740-003,D200,28443,8,2,0,0,0
1/1/2023,Asepsis 21 Hygienist’s Cart- 153740-004,D200,3659,1,1,1,3659,1
1/1/2023,Asepsis 21 International Instrument Delivery Systems,D200,70431,15,2,0,0,0
1/1/2023,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,88145,45,4,2,66899,35
1/1/2023,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,2838616,672,83,8,533593,120
1/1/2023,"Bien-Air 1:1 NOVA MicroSeries Contra Angle, Blue Low Speed",D200,113741,107,10,3,22323,21
1/1/2023,"Bien-Air 1:5 NOVA MicroSeries Contra Angle, Red High Speed",D200,108426,102,10,3,22323,21
1/1/2023,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle,D200,31168,16,2,0,0,0
1/1/2023,Bien-Air Low and High Speed NOVA MicroSeries Contra Angle Bundle with Straight,D200,50468,22,3,0,0,0
1/1/2023,Bien-Air Lubricare 2 Handpiece Maintenance System,D200,51420,20,16,5,12855,5
1/1/2023,Bien-Air Lubrifluid Handpiece Lubricant (Box of 6 Cans),D200,2070,6,6,3,1035,3
1/1/2023,Bien-Air MX2 Plus LED Micromotor,D200,976,1,1,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Elevance WHIP Factory Install",D200,71764,22,4,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Factory Install",D200,22834,7,1,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Factory Install",D200,205506,63,11,2,26096,8
1/1/2023,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Field Install",D200,26096,8,2,1,6524,2
1/1/2023,"Bien-Air MX2+ LED, Single Motor System, Elevance WHIP Factory Install",D200,23056,11,3,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Factory Install",D200,71264,34,6,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Field Install",D200,60784,29,2,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Factory Install",D200,108992,52,6,0,0,0
1/1/2023,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Field Install",D200,25152,12,3,0,0,0
1/1/2023,Bien-Air Spraynet Disinfectant Cleaner (Box of 6 Cans),D200,1035,3,3,1,345,1
1/1/2023,Cabinetry - Animal Health,D300,21726068,83817,277,46,4356536,46
1/1/2023,Casework - Medical,D100,58651503,150948,635,40,3800831,190
1/1/2023,Client Side Chair,D300,75375,175,10,0,0,0
1/1/2023,CMDT-45,D300,27732,3,2,0,0,0
1/1/2023,CMDT-60,D300,117885,13,10,1,18582,2
1/1/2023,CMDT-WS-60,D300,93145,7,5,1,14197,1
1/1/2023,CMWO,D300,68331,11,4,1,6561,1
1/1/2023,CMWS,D300,208288,28,18,1,7596,1
1/1/2023,Containment Installation,D300,1333380,45,45,0,0,0
1/1/2023,C-STAT5,D300,97964,44,18,3,12807,6
1/1/2023,Data Logger,D200,6838,12,5,1,570,1
1/1/2023,DC Generator - All Models,D300,53742,7,6,2,12855,2
1/1/2023,Dental Casework - Artizan Expressions Operatory,D200,20357057,30455,346,47,3079829,65
1/1/2023,Dental Casework - Synthesis Operatory,D200,15598239,357,321,43,1406000,44
1/1/2023,Dental Lighting - 255,D200,156278,61,16,2,12827,5
1/1/2023,Dental Operators Stool,D300,2638,5,2,0,0,0
